referrer,views_total,views_unique
Google,19,6
robruark.com,10,3
yandex.ru,9,1
DuckDuckGo,6,1
arrow.com,5,2
Bing,3,3
statics.teams.cdn.office.net,2,2
github.com,1,1
cn.bing.com,1,1
