url_path,views_total,views_unique
/ArrowElectronics/10BASE-T1L-MC/tree/main/HW_Package,73,19
/ArrowElectronics/10BASE-T1L-MC/tree/main/FW_Package/10BASE-T1L-MC_SourceCode,59,5
/ArrowElectronics/10BASE-T1L-MC/tree/main/FW_Package,52,10
/ArrowElectronics/10BASE-T1L-MC,47,34
/ArrowElectronics/10BASE-T1L-MC/tree/main/HW_Package/Schematics,46,17
/ArrowElectronics/10BASE-T1L-MC/blob/main/HW_Package/Schematics/eI_AIT1L_16_00970_02.pdf,38,15
/ArrowElectronics/10BASE-T1L-MC/tree/main/HW_Package/Gerber,29,7
/ArrowElectronics/10BASE-T1L-MC/tree/main/FW_Package/10BASE-T1L-MC_SourceCode/src,27,5
/ArrowElectronics/10BASE-T1L-MC/blob/main/FW_Package/10BASE-T1L-MC_SourceCode/src/main.c,24,6
/ArrowElectronics/10BASE-T1L-MC/wiki,22,12
