referrer,views_total,views_unique
arrow.com,50,7
Bing,34,5
Google,23,11
arrow.de,8,4
urlisolation.com,8,1
statics.teams.cdn.office.net,5,3
cn.bing.com,5,2
yandex.ru,1,1
