url_path,views_total,views_unique
/ArrowElectronics/10BASE-T1L-MC/tree/main/HW_Package,43,12
/ArrowElectronics/10BASE-T1L-MC/tree/main/FW_Package,41,11
/ArrowElectronics/10BASE-T1L-MC,39,20
/ArrowElectronics/10BASE-T1L-MC/tree/main/HW_Package/Schematics,24,9
/ArrowElectronics/10BASE-T1L-MC/tree/main/FW_Package/10BASE-T1L-MC_SourceCode,24,6
/ArrowElectronics/10BASE-T1L-MC/blob/main/HW_Package/Schematics/eI_AIT1L_16_00970_02.pdf,22,10
/ArrowElectronics/10BASE-T1L-MC/tree/main/Manuals,20,6
/ArrowElectronics/10BASE-T1L-MC/tree/main/FW_Package/10BASE-T1L-MC_SourceCode/src,19,5
/ArrowElectronics/10BASE-T1L-MC/tree/main/HW_Package/Gerber,12,4
/ArrowElectronics/10BASE-T1L-MC/blob/main/README.md,12,3
