referrer,views_total,views_unique
Google,82,16
arrow.com,49,6
statics.teams.cdn.office.net,6,3
DuckDuckGo,1,1
yandex.ru,1,1
robruark.com,1,1
cn.bing.com,1,1
github.com,1,1
