referrer,views_total,views_unique
Google,126,15
arrow.com,50,3
yandex.ru,38,1
github.com,20,2
ez.analog.com,18,1
euc-powerpoint.officeapps.live.com,7,1
Bing,7,1
statics.teams.cdn.office.net,6,3
