referrer,views_total,views_unique
arrow.com,47,5
Google,38,11
robruark.com,31,2
Bing,20,2
cn.bing.com,2,2
statics.teams.cdn.office.net,2,1
DuckDuckGo,1,1
yandex.ru,1,1
github.com,1,1
