url_path,views_total,views_unique
/ArrowElectronics/10BASE-T1L-MC/tree/main/HW_Package,50,14
/ArrowElectronics/10BASE-T1L-MC/tree/main/HW_Package/Schematics,36,11
/ArrowElectronics/10BASE-T1L-MC,32,21
/ArrowElectronics/10BASE-T1L-MC/tree/main/FW_Package,29,7
/ArrowElectronics/10BASE-T1L-MC/blob/main/HW_Package/Schematics/eI_AIT1L_16_00970_02.pdf,25,10
/ArrowElectronics/10BASE-T1L-MC/blob/main/FW_Package/10BASE-T1L-MC_SourceCode/src/main.c,25,4
/ArrowElectronics/10BASE-T1L-MC/tree/main/FW_Package/10BASE-T1L-MC_SourceCode,24,6
/ArrowElectronics/10BASE-T1L-MC/tree/main/ME_Package,21,4
/ArrowElectronics/10BASE-T1L-MC/tree/main/Manuals,17,4
/ArrowElectronics/10BASE-T1L-MC/blob/main/Manuals/10BASE-T1L-MC_User%20Manual.pdf,16,6
