time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-28 00:00:00+00:00,,,6,4
2024-10-29 00:00:00+00:00,,,8,2
2024-10-30 00:00:00+00:00,1.0,1.0,5,2
2024-11-01 00:00:00+00:00,1.0,1.0,19,2
2024-11-02 00:00:00+00:00,,,21,2
2024-11-03 00:00:00+00:00,,,7,1
2024-11-04 00:00:00+00:00,,,1,1
2024-11-05 00:00:00+00:00,,,61,7
2024-11-06 00:00:00+00:00,,,13,4
2024-11-08 00:00:00+00:00,,,11,2
2024-11-09 00:00:00+00:00,,,10,2
