url_path,views_total,views_unique
/ArrowElectronics/10BASE-T1L-MC/tree/main/FW_Package,56,11
/ArrowElectronics/10BASE-T1L-MC/tree/main/HW_Package,50,12
/ArrowElectronics/10BASE-T1L-MC,43,29
/ArrowElectronics/10BASE-T1L-MC/tree/main/FW_Package/10BASE-T1L-MC_SourceCode,36,6
/ArrowElectronics/10BASE-T1L-MC/tree/main/HW_Package/Schematics,28,9
/ArrowElectronics/10BASE-T1L-MC/blob/main/FW_Package/10BASE-T1L-MC_SourceCode/src/main.c,20,8
/ArrowElectronics/10BASE-T1L-MC/blob/main/HW_Package/Schematics/eI_AIT1L_16_00970_02.pdf,20,8
/ArrowElectronics/10BASE-T1L-MC/tree/main/HW_Package/Gerber,20,4
/ArrowElectronics/10BASE-T1L-MC/tree/main/FW_Package/10BASE-T1L-MC_SourceCode/src,17,4
/ArrowElectronics/10BASE-T1L-MC/tree/main/Manuals,16,8
