referrer,views_total,views_unique
Google,101,9
chatgpt.com,60,1
DuckDuckGo,18,2
robruark.com,10,4
arrow.com,2,2
mailbox.sonicmfg.com,1,1
bristlemouth.discourse.group,1,1
