referrer,views_total,views_unique
Bing,47,2
ecosia.org,22,1
Google,20,7
ya.ru,7,1
cn.bing.com,7,1
robruark.com,5,2
arrow.com,2,1
DuckDuckGo,1,1
arrow.de,1,1
