time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-30 00:00:00+00:00,0,0,37,2
2022-12-01 00:00:00+00:00,0,0,6,5
2022-12-05 00:00:00+00:00,2,1,43,2
2022-12-06 00:00:00+00:00,0,0,28,4
2022-12-07 00:00:00+00:00,2,1,9,2
2022-12-08 00:00:00+00:00,1,1,1,1
2022-12-09 00:00:00+00:00,0,0,6,1
2022-12-12 00:00:00+00:00,1,1,9,3
2022-12-13 00:00:00+00:00,1,1,6,2
