referrer,views_total,views_unique
Google,21,3
usc-onenote.officeapps.live.com,18,2
statics.teams.cdn.office.net,8,3
github.com,5,3
altera-corp.atlassian.net,3,3
Bing,1,1
analog.com,1,1
