referrer,views_total,views_unique
github.com,29,10
Google,19,7
analog.com,19,5
github-wiki-see.page,13,5
patreon.com,6,6
mail.google.com,3,2
com.google.android.gm,2,2
k2.arrow.com,2,1
ez.analog.com,1,1
webmail.inet.fi,1,1
