referrer,views_total,views_unique
Google,69,8
github.com,11,2
analog.com,10,3
github-wiki-see.page,9,5
arrow.com,7,1
DuckDuckGo,5,1
design-reuse.com,2,2
statics.teams.cdn.office.net,2,1
