referrer,views_total,views_unique
github.com,28,10
Google,17,5
analog.com,17,4
patreon.com,4,4
mail.google.com,3,2
github-wiki-see.page,2,2
com.google.android.gm,2,2
k2.arrow.com,2,1
ez.analog.com,1,1
webmail.inet.fi,1,1
