referrer,views_total,views_unique
analog.com,20,4
github.com,18,9
Google,18,6
patreon.com,5,5
github-wiki-see.page,4,3
mail.google.com,3,2
com.google.android.gm,2,2
k2.arrow.com,2,1
ez.analog.com,1,1
webmail.inet.fi,1,1
