referrer,views_total,views_unique
Google,28,4
usc-onenote.officeapps.live.com,12,2
statics.teams.cdn.office.net,9,4
github.com,5,3
analog.com,3,3
altera-corp.atlassian.net,2,2
Bing,1,1
