referrer,views_total,views_unique
usc-onenote.officeapps.live.com,26,2
github.com,10,3
teams.public.onecdn.static.microsoft,9,4
altera-corp.atlassian.net,5,1
arrow.com,3,2
Bing,1,1
statics.teams.cdn.office.net,1,1
