referrer,views_total,views_unique
usc-onenote.officeapps.live.com,20,1
github-wiki-see.page,12,2
arrow.com,11,3
github.com,10,3
teams.public.onecdn.static.microsoft,9,4
altera-corp.atlassian.net,5,1
teams.cloud.microsoft,2,1
analog.com,1,1
