referrer,views_total,views_unique
usc-onenote.officeapps.live.com,17,2
teams.public.onecdn.static.microsoft,5,3
github.com,5,2
altera-corp.atlassian.net,5,1
arrow.com,3,2
Bing,1,1
statics.teams.cdn.office.net,1,1
