referrer,views_total,views_unique
Google,22,4
usc-onenote.officeapps.live.com,20,2
statics.teams.cdn.office.net,17,4
altera-corp.atlassian.net,9,4
github.com,8,3
Bing,1,1
analog.com,1,1
teams.public.onecdn.static.microsoft,1,1
