time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-12 00:00:00+00:00,,,34,2
2024-02-13 00:00:00+00:00,,,6,2
2024-02-14 00:00:00+00:00,,,18,1
2024-02-15 00:00:00+00:00,,,8,1
2024-02-16 00:00:00+00:00,,,6,2
2024-02-17 00:00:00+00:00,1.0,1.0,3,2
2024-02-21 00:00:00+00:00,,,8,2
2024-02-22 00:00:00+00:00,,,4,2
2024-02-23 00:00:00+00:00,,,29,3
2024-02-24 00:00:00+00:00,1.0,1.0,1,1
