time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-26 00:00:00+00:00,,,9,2
2024-04-27 00:00:00+00:00,,,1,1
2024-04-29 00:00:00+00:00,,,7,1
2024-04-30 00:00:00+00:00,,,16,2
2024-05-02 00:00:00+00:00,,,1,1
2024-05-05 00:00:00+00:00,,,1,1
2024-05-06 00:00:00+00:00,,,1,1
2024-05-08 00:00:00+00:00,1.0,1.0,3,2
2024-05-09 00:00:00+00:00,,,1,1
