time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-09 00:00:00+00:00,,,4,1
2024-12-12 00:00:00+00:00,,,6,2
2024-12-13 00:00:00+00:00,,,3,3
2024-12-17 00:00:00+00:00,,,15,1
