url_path,views_total,views_unique
/ArrowElectronics/Robotics_AMR,2,2
/ArrowElectronics/Robotics_AMR/wiki,2,2
/ArrowElectronics/Robotics_AMR/wiki/Setup-of-System-Components,1,1
