url_path,views_total,views_unique
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki,4,2
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform,3,2
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/blob/main/images/80-001318RI-3_SCH_RevB.PDF,1,1
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/blob/main/README.md,1,1
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/tree/main/images,1,1
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki/CL-CMR-block-diagrams,1,1
