time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-22 00:00:00+00:00,,,12,2
2024-07-23 00:00:00+00:00,,,6,1
2024-07-25 00:00:00+00:00,,,8,1
2024-07-26 00:00:00+00:00,,,2,1
