url_path,views_total,views_unique
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/tree/main/GHRD_images,5,2
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki/Servo-Drive-Platform-FPGA-Architecture-PWM,4,4
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki/Servo-Drive-Platform-FPGA-Architecture,4,3
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki/Servo-Drive-Platform-FPGA-Architecture-QEP,4,3
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki/Servo-Drive-Platform-FPGA-Architecture-SINC,4,3
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki,4,2
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki/Servo-Drive-Demo-Platform-Architecture,3,2
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform,2,2
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki/Servo-Drive-System-Architecture,2,2
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/blob/main/GHRD_images/axi_dmac_VM.png,2,1
