url_path,views_total,views_unique
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform,2,2
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/tree/main/GHRD_images,1,1
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/tree/main/images,1,1
