url_path,views_total,views_unique
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki/GUI-Python-Script,2,1
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform,1,1
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki,1,1
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki/Golden-Hardware-Reference-Design,1,1
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki/Golden-System-Reference-Design-(GSRD),1,1
