url_path,views_total,views_unique
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/blob/main/images/dot_24.png,2,1
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/tree/main/images,2,1
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform,1,1
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki/Theory-of-Operation,1,1
