url_path,views_total,views_unique
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform,3,2
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki,2,1
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki/CL-CMR-block-diagrams,1,1
