url_path,views_total,views_unique
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki,4,2
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/blob/main/images/servo_drive_kit.png,1,1
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/tree/main/images,1,1
