url_path,views_total,views_unique
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki,2,2
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki/Servo-Drive-Demo-Build,1,1
