time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-16 00:00:00+00:00,1.0,1.0,1.0,1.0
2025-12-20 00:00:00+00:00,1.0,1.0,,
2025-12-27 00:00:00+00:00,,,12.0,1.0
