url_path,views_total,views_unique
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki/Reconfigurable-Motion-and-Robotics-Demo-Platform,4,1
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki/Reconfigurable-Motion-and-Robotics-Platform-User-Guide,4,1
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki/Install-Required-Hardware,2,1
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki/Prepare-and-Install-the-SD-Card,2,1
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki/Reconfigurable-Motion-and-Robotics-Demo-Quick-Start-Guide,2,1
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki/Run-the-Demonstration,2,1
