url_path,views_total,views_unique
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki/Reconfigurable-Motion-and-Robotics-Demo-Platform,6,3
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki/Reconfigurable-Motion-and-Robotics-Platform-User-Guide,6,3
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki/Install-Required-Hardware,4,3
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki/Prepare-and-Install-the-SD-Card,4,3
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki/Reconfigurable-Motion-and-Robotics-Demo-Quick-Start-Guide,4,3
/ArrowElectronics/Reconfigurable-Industrial-Robotics-Platform/wiki/Run-the-Demonstration,4,3
