time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-30 00:00:00+00:00,0,0,22,1
2022-12-01 00:00:00+00:00,0,0,3,2
2022-12-03 00:00:00+00:00,1,1,0,0
2022-12-04 00:00:00+00:00,1,1,1,1
2022-12-06 00:00:00+00:00,0,0,4,1
2022-12-07 00:00:00+00:00,0,0,11,1
2022-12-10 00:00:00+00:00,0,0,1,1
2022-12-12 00:00:00+00:00,2,1,77,2
2022-12-13 00:00:00+00:00,0,0,7,1
