url_path,views_total,views_unique
/ArrowElectronics/BMCU/tree/Development/Wiki/images,128,4
/ArrowElectronics/BMCU/wiki/GUI-Software-Specifics,76,3
/ArrowElectronics/BMCU/wiki,67,8
/ArrowElectronics/BMCU,59,6
/ArrowElectronics/BMCU/wiki/GUI-Software-Specifics/_edit,24,1
/ArrowElectronics/BMCU/blob/Development/Documents/ei_SW_BMS_GUI_User_Guide.pdf,23,6
/ArrowElectronics/BMCU/upload/Development/Wiki/images,23,1
/ArrowElectronics/BMCU/upload,22,1
/ArrowElectronics/BMCU/wiki/Home/_edit,21,1
/ArrowElectronics/BMCU/tree/Development/Documents,19,6
