time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-15 00:00:00+00:00,,,5,2
2023-06-16 00:00:00+00:00,,,19,2
2023-06-19 00:00:00+00:00,1.0,1.0,3,1
2023-06-20 00:00:00+00:00,,,1,1
2023-06-21 00:00:00+00:00,,,34,1
2023-06-22 00:00:00+00:00,4.0,2.0,3,1
2023-06-23 00:00:00+00:00,,,2,2
2023-06-26 00:00:00+00:00,1.0,1.0,4,1
2023-06-27 00:00:00+00:00,,,70,3
2023-06-28 00:00:00+00:00,,,36,3
