time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-02 00:00:00+00:00,,,218,1
2024-09-03 00:00:00+00:00,,,21,2
2024-09-04 00:00:00+00:00,,,41,2
2024-09-05 00:00:00+00:00,,,35,2
2024-09-06 00:00:00+00:00,,,22,3
2024-09-08 00:00:00+00:00,,,1,1
2024-09-09 00:00:00+00:00,,,2,1
2024-09-10 00:00:00+00:00,,,3,2
