time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-12 00:00:00+00:00,1.0,1.0,77,3
2024-01-13 00:00:00+00:00,,,2,1
2024-01-14 00:00:00+00:00,,,2,1
2024-01-15 00:00:00+00:00,,,245,4
2024-01-16 00:00:00+00:00,2.0,1.0,11,5
2024-01-17 00:00:00+00:00,1.0,1.0,220,3
2024-01-18 00:00:00+00:00,,,13,5
2024-01-19 00:00:00+00:00,,,2,2
2024-01-22 00:00:00+00:00,,,19,2
2024-01-23 00:00:00+00:00,,,5,2
2024-01-24 00:00:00+00:00,,,15,5
2024-01-25 00:00:00+00:00,,,28,1
