time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-08 00:00:00+00:00,,,12,2
2023-09-09 00:00:00+00:00,1.0,1.0,3,2
2023-09-11 00:00:00+00:00,,,61,5
2023-09-12 00:00:00+00:00,,,167,8
2023-09-13 00:00:00+00:00,,,13,3
2023-09-14 00:00:00+00:00,2.0,2.0,157,4
2023-09-15 00:00:00+00:00,1.0,1.0,393,5
2023-09-18 00:00:00+00:00,1.0,1.0,17,2
2023-09-19 00:00:00+00:00,,,10,4
2023-09-20 00:00:00+00:00,,,36,3
2023-09-21 00:00:00+00:00,,,5,1
