time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-14 00:00:00+00:00,,,13,2
2023-07-17 00:00:00+00:00,,,11,4
2023-07-18 00:00:00+00:00,,,20,3
2023-07-20 00:00:00+00:00,,,7,1
2023-07-21 00:00:00+00:00,,,1,1
2023-07-25 00:00:00+00:00,,,12,3
