time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-05 00:00:00+00:00,2.0,1.0,43,2
2022-12-06 00:00:00+00:00,,,28,4
2022-12-07 00:00:00+00:00,2.0,1.0,9,2
2022-12-08 00:00:00+00:00,1.0,1.0,1,1
2022-12-09 00:00:00+00:00,,,6,1
2022-12-12 00:00:00+00:00,1.0,1.0,9,3
2022-12-13 00:00:00+00:00,1.0,1.0,6,2
2022-12-14 00:00:00+00:00,,,13,4
2022-12-15 00:00:00+00:00,,,1,1
2022-12-16 00:00:00+00:00,1.0,1.0,21,6
